IATA_Code,Airport_Name,City,Country,Country_Code,Airport_Type
CYC,Caye Chapel Airport,Caye Chapel,Belize,BZ,medium_airport
CZH,Corozal Airport,Corozal,Belize,BZ,medium_airport
DGA,Dangriga Airport,Dangriga,Belize,BZ,medium_airport
PLJ,Placencia Airport,Placencia,Belize,BZ,medium_airport
SPR,John Greif II Airport,San Pedro,Belize,BZ,medium_airport
SJX,Sartaneja Airport,Sartaneja,Belize,BZ,medium_airport
COO,Cotonou Cadjehoun International Airport,Cotonou,Benin,BJ,large_airport
BDA,L.F. Wade International Airport,Hamilton,Bermuda,BM,large_airport
GLU,Gelephu Airport,Gelephu,Bhutan,BT,medium_airport
PBH,Paro International Airport,Paro,Bhutan,BT,large_airport
BJO,Bermejo Airport,Bermejo,Bolivia,BO,medium_airport
CIJ,Capitán Aníbal Arab Airport,Cobija,Bolivia,BO,medium_airport
CBB,Jorge Wilsterman International Airport,Cochabamba,Bolivia,BO,large_airport
GYA,Guayaramerín Airport,Guayaramerín,Bolivia,BO,medium_airport
LPB,El Alto International Airport,La Paz - El Alto,Bolivia,BO,large_airport
ORU,Juan Mendoza International Airport,Oruro,Bolivia,BO,large_airport
POI,Capitan Nicolas Rojas Airport,Potosí,Bolivia,BO,medium_airport
PSZ,Capitán Av. Salvador Ogaya G. airport,Puerto Suárez,Bolivia,BO,medium_airport
UYU,Joya Andina International Airport,Quijarro,Bolivia,BO,large_airport
RIB,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,BO,medium_airport
SBL,Santa Ana Del Yacuma Airport,Santa Ana del Yacuma,Bolivia,BO,medium_airport
SRZ,El Trompillo Airport,Santa Cruz,Bolivia,BO,medium_airport
VVI,Viru Viru International Airport,Santa Cruz,Bolivia,BO,large_airport
SRE,Alcantarí International Airport,Sucre,Bolivia,BO,large_airport
TJA,Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,BO,medium_airport
TDD,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,Bolivia,BO,medium_airport
VLM,Teniente Coronel Rafael Pabón Airport,Villamontes,Bolivia,BO,medium_airport
BYC,Yacuiba Airport,Yacuíba,Bolivia,BO,medium_airport
TZL,Tuzla International Airport,Dubrave Gornje,Bosnia,BA,large_airport
BNX,Banja Luka International Airport,Mahovljani,Bosnia,BA,large_airport
OMO,Mostar International Airport,Mostar,Bosnia,BA,large_airport
SJJ,Sarajevo International Airport,Sarajevo,Bosnia,BA,large_airport
FRW,Phillip Gaonwe Matante International Airport,Francistown,Botswana,BW,large_airport
GBE,Sir Seretse Khama International Airport,Gaborone,Botswana,BW,large_airport
JWA,Jwaneng Airport,Jwaneng,Botswana,BW,medium_airport
BBK,Kasane International Airport,Kasane,Botswana,BW,large_airport
MUB,Maun International Airport,Maun,Botswana,BW,large_airport
PKW,Selebi Phikwe Airport,Selebi Phikwe,Botswana,BW,medium_airport
SXN,Sua Pan Airport,Sowa,Botswana,BW,medium_airport
MEU,Monte Dourado - Serra do Areão Airport,Almeirim,Brazil,BR,medium_airport
AFL,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,BR,medium_airport
ATM,Altamira Interstate Airport,Altamira,Brazil,BR,medium_airport
AJU,Aracaju - Santa Maria Airport,Aracaju,Brazil,BR,medium_airport
ARX,Aracati Dragão do Mar Regional Airport,Aracati,Brazil,BR,medium_airport
AUX,Araguaína Airport,Araguaína,Brazil,BR,medium_airport
AQA,Araraquara Airport,Araraquara,Brazil,BR,medium_airport
AAX,Romeu Zema Airport,Araxá,Brazil,BR,medium_airport
ARU,Araçatuba Airport,Araçatuba,Brazil,BR,medium_airport
BGX,Comandante Gustavo Kraemer Airport,Bagé,Brazil,BR,medium_airport
BPG,Barra do Garças Airport,Barra do Garças,Brazil,BR,medium_airport
BAT,Chafei Amsei Airport,Barretos,Brazil,BR,medium_airport
JTC,Bauru-Arealva–Moussa Nakhal Tobias State Airport,Bauru,Brazil,BR,medium_airport
PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,BR,medium_airport
CNF,Tancredo Neves International Airport,Belo Horizonte,Brazil,BR,large_airport
BEL,Val de Cans-Júlio Cezar Ribeiro International Airport,Belém,Brazil,BR,large_airport
BVB,Atlas Brasil Cantanhede International Airport,Boa Vista,Brazil,BR,large_airport
LAZ,Bom Jesus da Lapa Airport,Bom Jesus da Lapa,Brazil,BR,medium_airport
BSB,Presidente Juscelino Kubitschek International Airport,Brasília,Brazil,BR,large_airport
BZC,Umberto Modiano Airport,Cabo Frio,Brazil,BR,medium_airport
CPV,Presidente João Suassuna Airport,Campina Grande,Brazil,BR,medium_airport
VCP,Viracopos International Airport,Campinas,Brazil,BR,large_airport
CGR,Campo Grande Airport,Campo Grande,Brazil,BR,medium_airport
CAW,Bartolomeu Lisandro Airport,Campos dos Goytacazes,Brazil,BR,medium_airport
CRQ,Caravelas Airport,Caravelas,Brazil,BR,medium_airport
CLN,Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,BR,medium_airport
CAC,Coronel Adalberto Mendes da Silva Airport,Cascavel,Brazil,BR,medium_airport
CXJ,Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,BR,medium_airport
XAP,Serafin Enoss Bertaso Airport,Chapecó,Brazil,BR,medium_airport
CDJ,Conceição do Araguaia Airport,Conceição do Araguaia,Brazil,BR,medium_airport
EEA,Planalto Serrano Regional Airport,Correia Pinto,Brazil,BR,medium_airport
CMG,Corumbá International Airport,Corumbá,Brazil,BR,medium_airport
CCM,Forquilhinha - Criciúma  Airport,Criciúma,Brazil,BR,medium_airport
JJD,Comandante Ariston Pessoa Airport,Cruz,Brazil,BR,medium_airport
CZS,Cruzeiro do Sul Airport,Cruzeiro Do Sul,Brazil,BR,medium_airport
CGB,Várzea Grande–Marechal Rondon International Airport,Cuiabá,Brazil,BR,large_airport
BFH,Bacacheri Airport,Curitiba,Brazil,BR,medium_airport
CWB,Curitiba-Afonso Pena International Airport,Curitiba,Brazil,BR,large_airport
FEC,João Durval Carneiro Airport,Feira de Santana,Brazil,BR,medium_airport
FEN,Fernando de Noronha Airport,Fernando de Noronha,Brazil,BR,medium_airport
FLN,Hercílio Luz International Airport,Florianópolis,Brazil,BR,large_airport
FOR,Pinto Martins International Airport,Fortaleza,Brazil,BR,large_airport
IGU,Cataratas International Airport,Foz do Iguaçu,Brazil,BR,large_airport
GYN,Santa Genoveva International Airport,Goiânia,Brazil,BR,large_airport
GVR,Coronel Altino Machado Airport,Governador Valadares,Brazil,BR,medium_airport
GJM,Guajará-Mirim Airport,Guajará-Mirim,Brazil,BR,medium_airport
GUJ,Edu Chaves Field,Guaratinguetá,Brazil,BR,medium_airport
SSZ,Santos Nero Moura Air Base - Guarujá Airport,Guarujá,Brazil,BR,medium_airport
IOS,Bahia - Jorge Amado Airport,Ilhéus,Brazil,BR,medium_airport
IMP,Prefeito Renato Moreira Airport,Imperatriz,Brazil,BR,medium_airport
IPN,Usiminas Airport,Ipatinga,Brazil,BR,medium_airport
ITA,Itacoatiara Airport,Itacoatiara,Brazil,BR,medium_airport
ITB,Itaituba Airport,Itaituba,Brazil,BR,medium_airport
JCR,Jacareacanga Airport,Jacareacanga,Brazil,BR,medium_airport
JOI,Lauro Carneiro de Loyola Airport,Joinville,Brazil,BR,medium_airport
JPA,Presidente Castro Pinto International Airport,João Pessoa,Brazil,BR,large_airport
JDF,Francisco de Assis Airport,Juiz de Fora,Brazil,BR,medium_airport
IZA,Presidente Itamar Franco Airport,Juiz de Fora,Brazil,BR,medium_airport
LAJ,Lages Airport,Lages,Brazil,BR,medium_airport
LHN,Linhares Municipal Airport,Linhares,Brazil,BR,medium_airport
LIP,Lins Airport,Lins,Brazil,BR,medium_airport
LDB,Governor José Richa Airport,Londrina,Brazil,BR,medium_airport
MCP,Macapá - Alberto Alcolumbre International Airport,Macapá,Brazil,BR,medium_airport
MEA,Macaé Benedito Lacerda Airport,Macaé,Brazil,BR,medium_airport
MCZ,Zumbi dos Palmares International Airport,Maceió,Brazil,BR,large_airport
MAO,Eduardo Gomes International Airport,Manaus,Brazil,BR,large_airport
PLL,Ponta Pelada Airport - Manaus Air Base,Manaus,Brazil,BR,medium_airport
MNX,Manicoré Airport,Manicoré,Brazil,BR,medium_airport
MAB,João Correa da Rocha Airport,Marabá,Brazil,BR,medium_airport
MGF,Regional de Maringá - Sílvio Name Júnior Airport,Maringá,Brazil,BR,medium_airport
MII,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,BR,medium_airport
MQH,Minaçu Airport,Minaçu,Brazil,BR,medium_airport
MOC,Mário Ribeiro Airport,Montes Claros,Brazil,BR,medium_airport
MVF,Dix-Sept Rosado Airport,Mossoró,Brazil,BR,medium_airport
NAT,Rio Grande do Norte-São Gonçalo do Amarante–Governador Aluízio Alves International Airport,Natal,Brazil,BR,large_airport
NVT,Ministro Victor Konder International Airport,Navegantes,Brazil,BR,large_airport
OYK,Oiapoque Airport,Oiapoque,Brazil,BR,medium_airport
TMT,Trombetas Airport,Oriximiná,Brazil,BR,medium_airport
PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,BR,medium_airport
CKS,Carajás Airport,Parauapebas,Brazil,BR,medium_airport
PHB,Parnaíba - Prefeito Doutor João Silva Filho International Airport,Parnaíba,Brazil,BR,medium_airport
PFB,Lauro Kurtz Airport,Passo Fundo,Brazil,BR,medium_airport
PAV,Paulo Afonso Airport,Paulo Afonso,Brazil,BR,medium_airport
PET,João Simões Lopes Neto International Airport,Pelotas,Brazil,BR,medium_airport
PNZ,Senador Nilo Coelho Airport,Petrolina,Brazil,BR,medium_airport
PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,Brazil,BR,medium_airport
PMG,Ponta Porã Airport,Ponta Porã,Brazil,BR,medium_airport
QNS,Canoas Air Force Base,Porto Alegre,Brazil,BR,medium_airport
POA,Porto Alegre-Salgado Filho International Airport,Porto Alegre,Brazil,BR,large_airport
PNB,Porto Nacional Airport,Porto Nacional,Brazil,BR,medium_airport
BPS,Porto Seguro International Airport,Porto Seguro,Brazil,BR,large_airport
PVH,Governador Jorge Teixeira de Oliveira International Airport,Porto Velho,Brazil,BR,large_airport
POO,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Poços De Caldas,Brazil,BR,medium_airport
PPB,Presidente Prudente Airport,Presidente Prudente,Brazil,BR,medium_airport
REC,Recife-Guararapes - Gilberto Freyre International Airport,Recife,Brazil,BR,large_airport
RAO,Leite Lopes Airport,Ribeirão Preto,Brazil,BR,medium_airport
RBR,Rio Branco-Plácido de Castro International Airport,Rio Branco,Brazil,BR,large_airport
GIG,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,BR,large_airport
RRJ,Jacarepaguá - Roberto Marinho Airport,Rio de Janeiro,Brazil,BR,medium_airport
SNZ,Santa Cruz Air Force Base,Rio de Janeiro,Brazil,BR,medium_airport
SDU,Santos Dumont Airport,Rio de Janeiro,Brazil,BR,large_airport
ROO,Maestro Marinho Franco Airport,Rondonópolis,Brazil,BR,medium_airport
SSA,Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,BR,large_airport
RIA,Santa Maria Airport,Santa Maria,Brazil,BR,medium_airport
STM,Santarém - Maestro Wilson Fonseca International Airport,Santarém,Brazil,BR,medium_airport
GEL,Santo Ângelo Airport,Santo Ângelo,Brazil,BR,medium_airport
JSO,Dr. Luciano de Arruda Coelho Regional Airport,Sobral,Brazil,BR,medium_airport
SJL,São Gabriel da Cachoeira Airport,São Gabriel da Cachoeira,Brazil,BR,medium_airport
SJK,Professor Urbano Ernesto Stumpf Airport,São José Dos Campos,Brazil,BR,medium_airport
SJP,Prof. Eribelto Manoel Reino State Airport,São José do Rio Preto,Brazil,BR,medium_airport
SLZ,Marechal Cunha Machado International Airport,São Luís,Brazil,BR,large_airport
RTE,Campo de Marte Airport,São Paulo,Brazil,BR,medium_airport
CGH,Congonhas–Deputado Freitas Nobre Airport,São Paulo,Brazil,BR,large_airport
GRU,São Paulo-Guarulhos–Governor André Franco Montoro International Airport,São Paulo,Brazil,BR,large_airport
JHF,São Paulo Catarina Executive Airport,São Roque,Brazil,BR,medium_airport
TBT,Tabatinga International Airport,Tabatinga,Brazil,BR,medium_airport
TRQ,Tarauacá Airport,Tarauacá,Brazil,BR,medium_airport
TFF,Tefé Airport,Tefé,Brazil,BR,medium_airport
TEC,Telêmaco Borba Airport,Telêmaco Borba,Brazil,BR,medium_airport
THE,Senador Petrônio Portela Airport,Teresina,Brazil,BR,medium_airport
TUR,Tucuruí Airport,Tucuruí,Brazil,BR,medium_airport
UBA,Mário de Almeida Franco Airport,Uberaba,Brazil,BR,medium_airport
UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,Brazil,BR,medium_airport
URG,Rubem Berta Airport,Uruguaiana,Brazil,BR,medium_airport
VAG,Major Brigadeiro Trompowsky Airport,Varginha,Brazil,BR,medium_airport
BVH,Brigadeiro Camarão Airport,Vilhena,Brazil,BR,medium_airport
VIX,Eurico de Aguiar Salles International Airport,Vitória,Brazil,BR,large_airport
VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,Brazil,BR,medium_airport
NKW,Naval Support Facility Diego Garcia,Diego Garcia,British Indian Ocean Territory,IO,medium_airport
EIS,Terrance B. Lettsome International Airport,Beef Island,British Virgin Islands,VG,large_airport
VIJ,Virgin Gorda Airport,Spanish Town,British Virgin Islands,VG,medium_airport
BWN,Brunei International Airport,Bandar Seri Begawan,Brunei,BN,large_airport
JAM,Bezmer Air Base,Bezmer,Bulgaria,BG,medium_airport
BOJ,Burgas Airport,Burgas,Bulgaria,BG,large_airport
GOZ,Gorna Oryahovitsa Airport,Gorna Oryahovitsa,Bulgaria,BG,medium_airport
PDV,Plovdiv International Airport,Plovdiv,Bulgaria,BG,large_airport
SOF,Sofia Airport,Sofia,Bulgaria,BG,large_airport
VAR,Varna Airport,Varna,Bulgaria,BG,large_airport
BOY,Bobo Dioulasso Airport,Bobo Dioulasso,Burkina Faso,BF,large_airport
OUA,Ouagadougou Thomas Sankara International Airport,Ouagadougou,Burkina Faso,BF,large_airport
BJM,Bujumbura Melchior Ndadaye International Airport,Bujumbura,Burundi,BI,large_airport
GID,Gitega Airport,Gitega,Burundi,BI,medium_airport
BBM,Battambang Airport,Battambang,Cambodia,KH,medium_airport
KTI,Techo International Airport,Phnom Penh (Boeng Khyang),Cambodia,KH,large_airport
PNH,Phnom Penh International Airport,Phnom Penh (Pou Senchey),Cambodia,KH,large_airport
KOS,Sihanouk International Airport,Preah Sihanouk,Cambodia,KH,large_airport
RBE,Ratanakiri Airport,Ratanakiri,Cambodia,KH,medium_airport
SAI,Siem Reap-Angkor International Airport,Siem Reap,Cambodia,KH,large_airport
DSY,Dara Sakor International Airport,Ta Noun,Cambodia,KH,large_airport
BFX,Bafoussam Airport,Bafoussam,Cameroon,CM,medium_airport
BPC,Bamenda Airport,Bamenda,Cameroon,CM,medium_airport
DLA,Douala International Airport,Douala,Cameroon,CM,large_airport
FOM,Foumban Nkounja Airport,Foumban,Cameroon,CM,medium_airport
GOU,Garoua International Airport,Garoua,Cameroon,CM,large_airport
MVR,Salak Airport,Maroua,Cameroon,CM,medium_airport
NGE,N'Gaoundéré Airport,N'Gaoundéré,Cameroon,CM,medium_airport
TKC,Tiko Airport,Tiko,Cameroon,CM,medium_airport
NSI,Yaoundé Nsimalen International Airport,Yaoundé,Cameroon,CM,large_airport
YAO,Yaoundé Ville Airport,Yaoundé,Cameroon,CM,medium_airport
YXX,Abbotsford International Airport,Abbotsford,Canada,CA,medium_airport
YLT,Alert Airport,Alert,Canada,CA,medium_airport
YTF,Alma Airport,Alma,Canada,CA,medium_airport
YEY,Amos-Magny Airport,Amos,Canada,CA,medium_airport
YAA,Anahim Lake Airport,Anahim Lake,Canada,CA,medium_airport
YYW,Armstrong Airport,Armstrong,Canada,CA,medium_airport
YIB,Atikokan Municipal Airport,Atikokan,Canada,CA,medium_airport
YBC,Baie-Comeau Airport,Baie-Comeau,Canada,CA,medium_airport
YBK,Baker Lake Airport,Baker Lake,Canada,CA,medium_airport
YLK,Barrie-Lake Simcoe Regional Airport,Barrie,Canada,CA,medium_airport
YXQ,Beaver Creek Airport,Beaver Creek,Canada,CA,medium_airport
ZEL,Bella Bella (Campbell Island) Airport,Bella Bella,Canada,CA,medium_airport
QBC,Bella Coola Airport,Bella Coola,Canada,CA,medium_airport
YBX,Lourdes-de-Blanc-Sablon Airport,Blanc-Sablon,Canada,CA,medium_airport
YVB,Bonaventure Airport,Bonaventure,Canada,CA,medium_airport
YBY,Bonnyville Airport,Bonnyville,Canada,CA,medium_airport
YBR,Brandon Municipal Airport,Brandon,Canada,CA,medium_airport
YKF,Region of Waterloo International Airport,Breslau,Canada,CA,medium_airport
ZBM,Bromont (Roland Désourdy) Airport,Bromont,Canada,CA,medium_airport
YPZ,Burns Lake Airport,Burns Lake,Canada,CA,medium_airport
YDB,Burwash Airport,Burwash Landing,Canada,CA,medium_airport
YZA,Cache Creek-Ashcroft Regional Airport,Cache Creek,Canada,CA,medium_airport
YYC,Calgary International Airport,Calgary,Canada,CA,large_airport
YCB,Cambridge Bay Airport,Cambridge Bay,Canada,CA,medium_airport
YBL,Campbell River Airport,Campbell River,Canada,CA,medium_airport
YCG,Castlegar-West Kootenay Regional Airport,Castlegar,Canada,CA,medium_airport
YLD,Chapleau Airport,Chapleau,Canada,CA,medium_airport
YML,Charlevoix Airport,Charlevoix,Canada,CA,medium_airport
YCL,Charlo Airport,Charlo,Canada,CA,medium_airport
YYG,Charlottetown Airport,Charlottetown,Canada,CA,medium_airport
YCQ,Chetwynd Airport,Chetwynd,Canada,CA,medium_airport
YMT,Chapais Airport,Chibougamau,Canada,CA,medium_airport
YYQ,Churchill Airport,Churchill,Canada,CA,medium_airport
YCN,Cochrane Airport,Cochrane,Canada,CA,medium_airport
YOD,CFB Cold Lake,Cold Lake,Canada,CA,medium_airport
YQQ,Comox Valley International Airport - CFB Comox,Comox,Canada,CA,medium_airport
YZS,Coral Harbour Airport,Coral Harbour,Canada,CA,medium_airport
YCC,Cornwall Regional Airport,Cornwall,Canada,CA,medium_airport
YXC,Cranbrook-Canadian Rockies International Airport,Cranbrook,Canada,CA,medium_airport
YDN,Dauphin Barker Airport,Dauphin,Canada,CA,medium_airport
YDA,Dawson City Airport,Dawson City,Canada,CA,medium_airport
YDQ,Dawson Creek Airport,Dawson Creek,Canada,CA,medium_airport
YDF,Deer Lake Airport,Deer Lake,Canada,CA,medium_airport
YDT,Boundary Bay Airport,Delta,Canada,CA,medium_airport
YDG,Digby - Annapolis Regional Airport,Digby,Canada,CA,medium_airport
YDO,Dolbeau-Saint-Felicien Airport,Dolbeau-Saint-Felicien,Canada,CA,medium_airport
YHD,Dryden Regional Airport,Dryden,Canada,CA,medium_airport
YXR,Earlton (Timiskaming Regional) Airport,Earlton,Canada,CA,medium_airport
YEG,Edmonton International Airport,Edmonton,Canada,CA,large_airport
YET,Edson Airport,Edson,Canada,CA,medium_airport
YOA,Ekati Airport,Ekati,Canada,CA,medium_airport
YEL,Elliot Lake Municipal Airport,Elliot Lake,Canada,CA,medium_airport
YEN,Estevan Airport,Estevan,Canada,CA,medium_airport
ZFA,Faro Airport,Faro,Canada,CA,medium_airport
YFE,Forestville Airport,Forestville,Canada,CA,medium_airport
YPY,Fort Chipewyan Airport,Fort Chipewyan,Canada,CA,medium_airport
YAG,Fort Frances Municipal Airport,Fort Frances,Canada,CA,medium_airport
YJF,Fort Liard Airport,Fort Liard,Canada,CA,medium_airport
YMM,Fort McMurray International Airport,Fort McMurray,Canada,CA,medium_airport
YYE,Fort Nelson Airport,Fort Nelson,Canada,CA,medium_airport
YFR,Fort Resolution Airport,Fort Resolution,Canada,CA,medium_airport
YXJ,Fort St John - North Peace Regional Airport,Fort Saint John,Canada,CA,medium_airport
YFS,Fort Simpson Airport,Fort Simpson,Canada,CA,medium_airport
YSM,Fort Smith Airport,Fort Smith,Canada,CA,medium_airport
YFC,Fredericton International Airport,Fredericton,Canada,CA,medium_airport
YQX,Gander International Airport,Gander,Canada,CA,medium_airport
YGP,Michel-Pouliot Gaspé Airport,Gaspé,Canada,CA,medium_airport
YND,Ottawa - Gatineau Airport,Gatineau,Canada,CA,medium_airport
YGQ,Geraldton Greenstone Regional Airport,Geraldton,Canada,CA,medium_airport
YGM,Gimli Industrial Park Airport,Gimli,Canada,CA,medium_airport
YYR,Goose Bay Airport,Goose Bay,Canada,CA,medium_airport
YZE,Gore Bay Manitoulin Airport,Gore Bay,Canada,CA,medium_airport
ZGF,Grand Forks Airport,Grand Forks,Canada,CA,medium_airport
YQU,Grande Prairie Airport,Grande Prairie,Canada,CA,medium_airport
YQA,Muskoka Airport,Gravenhurst,Canada,CA,medium_airport
YZX,CFB Greenwood,Greenwood,Canada,CA,medium_airport
YHT,Haines Junction Airport,Haines Junction,Canada,CA,medium_airport
