invoice_id,trip_id,client_id,invoice_date,due_date,invoice_amount_usd,tax_amount_usd,total_amount_usd,payment_status,payment_date,payment_method,currency,exchange_rate_to_usd,late_payment_days,discount_applied_usd,outstanding_amount_usd
INV-0179,TRP-0179,CLT-014,2024-11-15,2024-12-30,1144.08,205.93,1350.01,Paid,2024-12-10,Mobile Money,KES,0.0077,0,0,0
INV-0180,TRP-0180,CLT-043,2024-02-25,2024-03-11,1321.2,237.82,1559.02,Paid,2024-03-13,Cash,KES,0.0077,2,0,0
INV-0181,TRP-0181,CLT-044,2024-04-12,2024-05-12,1216.04,218.89,1434.93,Paid,2024-04-27,Check,RWF,0.00077,0,0,0
INV-0182,TRP-0182,CLT-010,2025-02-19,2025-04-20,4978.8,896.18,5874.98,Paid,2025-04-15,Mobile Money,KES,0.0077,0,248.94,0
INV-0183,TRP-0183,CLT-042,2024-06-09,2024-07-24,94.44,17.0,111.44,Paid,2024-07-08,Bank Transfer,RWF,0.00077,0,0,0
INV-0184,TRP-0184,CLT-044,2024-11-30,2024-12-30,1006.5,181.17,1187.67,Paid,2024-12-22,Cash,ETB,0.018,0,0,0
INV-0185,TRP-0185,CLT-027,2024-11-26,2025-01-25,1896.65,341.4,2238.05,Partially Paid,2025-02-06,Mobile Money,UGX,0.00027,12,0,931.61
INV-0186,TRP-0186,CLT-021,2024-02-26,2024-04-11,87.9,15.82,103.72,Partially Paid,2024-04-12,Bank Transfer,KES,0.0077,1,0,51.6
INV-0187,TRP-0187,CLT-046,2024-11-04,2024-12-04,2349.55,422.92,2772.47,Partially Paid,2024-12-15,Mobile Money,KES,0.0077,11,0,1580.04
INV-0188,TRP-0188,CLT-018,2024-04-07,2024-06-06,8192.4,1474.63,9667.03,Paid,2024-05-27,Bank Transfer,KES,0.0077,0,409.62,0
INV-0189,TRP-0189,CLT-074,2024-02-10,2024-02-25,2338.0,420.84,2758.84,Paid,2024-02-21,Check,UGX,0.00027,0,116.9,0
INV-0190,TRP-0190,CLT-029,2024-10-24,2024-11-08,8097.6,1457.57,9555.17,Paid,2024-11-02,Cash,KES,0.0077,0,404.88,0
INV-0191,TRP-0191,CLT-013,2024-08-24,2024-10-08,518.28,93.29,611.57,Paid,2024-09-16,Bank Transfer,TZS,0.0004,0,0,0
INV-0192,TRP-0192,CLT-019,2024-02-22,2024-03-23,486.7,87.61,574.31,Paid,2024-03-22,Bank Transfer,RWF,0.00077,0,0,0
INV-0193,TRP-0193,CLT-020,2024-06-29,2024-08-28,237.45,42.74,280.19,Paid,2024-08-09,Mobile Money,TZS,0.0004,0,0,0
INV-0194,TRP-0194,CLT-016,2024-03-30,2024-05-14,520.35,93.66,614.01,Paid,2024-05-11,Check,ETB,0.018,0,0,0
INV-0195,TRP-0195,CLT-003,2025-02-07,2025-02-22,570.9,102.76,673.66,Paid,2025-02-20,Check,RWF,0.00077,0,0,0
INV-0196,TRP-0196,CLT-019,2024-12-02,2025-01-01,996.1,179.3,1175.4,Paid,2024-12-27,Bank Transfer,KES,0.0077,0,0,0
INV-0197,TRP-0197,CLT-056,2024-07-21,2024-08-05,1004.5,180.81,1185.31,Paid,2024-07-31,Bank Transfer,TZS,0.0004,0,0,0
INV-0198,TRP-0198,CLT-018,2024-06-29,2024-08-28,1297.2,233.5,1530.7,Paid,2024-08-17,Mobile Money,ETB,0.018,0,0,0
INV-0199,TRP-0199,CLT-069,2024-05-22,2024-06-06,938.52,168.93,1107.45,Paid,2024-06-09,Check,KES,0.0077,3,0,0
INV-0200,TRP-0200,CLT-044,2024-06-11,2024-07-11,385.28,69.35,454.63,Paid,2024-06-29,Check,RWF,0.00077,0,0,0
INV-0201,TRP-0201,CLT-066,2024-10-30,2024-11-29,985.25,177.34,1162.6,Paid,2024-12-02,Bank Transfer,KES,0.0077,3,0,0
INV-0202,TRP-0202,CLT-069,2024-06-19,2024-07-04,726.0,130.68,856.68,Paid,2024-06-30,Check,TZS,0.0004,0,0,0
INV-0203,TRP-0203,CLT-005,2024-09-14,2024-10-14,4861.2,875.02,5736.22,Paid,2024-10-08,Bank Transfer,ETB,0.018,0,243.06,0
INV-0204,TRP-0204,CLT-006,2024-11-29,2025-01-13,831.6,149.69,981.29,Paid,2024-12-22,Check,KES,0.0077,0,0,0
INV-0205,TRP-0205,CLT-030,2024-11-13,2024-12-28,379.08,68.23,447.31,Paid,2024-12-28,Check,KES,0.0077,0,0,0
INV-0206,TRP-0206,CLT-067,2024-11-11,2024-11-26,6775.2,1219.54,7994.74,Paid,2024-11-29,Bank Transfer,KES,0.0077,3,338.76,0
INV-0207,TRP-0207,CLT-002,2024-06-03,2024-07-18,754.0,135.72,889.72,Paid,2024-07-19,Cash,KES,0.0077,1,0,0
INV-0208,TRP-0208,CLT-018,2024-06-09,2024-08-08,713.25,128.38,841.63,Paid,2024-07-14,Check,UGX,0.00027,0,0,0
INV-0209,TRP-0209,CLT-018,2024-05-06,2024-07-05,1305.2,234.94,1540.14,Paid,2024-06-20,Cash,RWF,0.00077,0,0,0
INV-0210,TRP-0210,CLT-004,2024-07-17,2024-08-16,999.24,179.86,1179.1,Paid,2024-08-01,Cash,KES,0.0077,0,0,0
INV-0211,TRP-0211,CLT-066,2024-12-27,2025-01-26,218.16,39.27,257.43,Paid,2025-01-25,Check,KES,0.0077,0,0,0
INV-0212,TRP-0212,CLT-024,2024-05-03,2024-06-02,1284.48,231.21,1515.69,Paid,2024-05-22,Cash,KES,0.0077,0,0,0
INV-0213,TRP-0213,CLT-009,2024-05-08,2024-06-22,444.6,80.03,524.63,Partially Paid,2024-06-24,Cash,KES,0.0077,2,0,168.26
INV-0214,TRP-0214,CLT-030,2024-06-21,2024-08-05,398.8,71.78,470.58,Unpaid,,,RWF,0.00077,574,0,470.58
INV-0215,TRP-0215,CLT-055,2024-11-24,2024-12-09,1756.8,316.22,2073.02,Paid,2024-12-06,Cash,ETB,0.018,0,87.84,0
INV-0216,TRP-0216,CLT-051,2025-02-11,2025-03-28,711.54,128.08,839.62,Partially Paid,2025-04-08,Bank Transfer,KES,0.0077,11,0,333.74
INV-0217,TRP-0217,CLT-026,2024-01-06,2024-02-05,736.56,132.58,869.14,Paid,2024-01-23,Check,KES,0.0077,0,0,0
INV-0218,TRP-0218,CLT-044,2024-12-15,2025-01-14,371.36,66.84,438.2,Paid,2025-01-16,Cash,KES,0.0077,2,0,0
INV-0219,TRP-0219,CLT-066,2025-02-05,2025-03-07,400.8,72.14,472.94,Paid,2025-02-24,Cash,KES,0.0077,0,0,0
INV-0220,TRP-0220,CLT-053,2024-10-27,2024-12-11,873.84,157.29,1031.13,Paid,2024-11-26,Mobile Money,KES,0.0077,0,0,0
INV-0221,TRP-0221,CLT-018,2025-02-27,2025-04-28,1818.4,327.31,2145.71,Paid,2025-04-11,Check,TZS,0.0004,0,90.92,0
INV-0222,TRP-0222,CLT-066,2024-04-13,2024-05-13,1319.2,237.46,1556.66,Paid,2024-05-15,Bank Transfer,KES,0.0077,2,0,0
INV-0223,TRP-0223,CLT-027,2025-02-27,2025-04-28,1891.75,340.51,2232.26,Partially Paid,2025-05-05,Cash,UGX,0.00027,7,0,1467.75
INV-0224,TRP-0224,CLT-021,2024-12-25,2025-02-08,1272.06,228.97,1501.03,Paid,2025-02-12,Bank Transfer,TZS,0.0004,4,0,0
INV-0225,TRP-0225,CLT-067,2024-09-16,2024-10-01,6786.0,1221.48,8007.48,Paid,2024-10-06,Bank Transfer,KES,0.0077,5,339.3,0
INV-0226,TRP-0226,CLT-013,2024-12-29,2025-02-12,159.1,28.64,187.74,Paid,2025-01-24,Mobile Money,RWF,0.00077,0,0,0
INV-0227,TRP-0227,CLT-002,2025-02-13,2025-03-30,223.25,40.18,263.44,Paid,2025-03-22,Bank Transfer,KES,0.0077,0,0,0
INV-0228,TRP-0228,CLT-051,2024-10-21,2024-12-05,434.85,78.27,513.12,Paid,2024-12-07,Bank Transfer,KES,0.0077,2,0,0
INV-0229,TRP-0229,CLT-053,2024-07-29,2024-09-12,858.24,154.48,1012.72,Paid,2024-08-22,Cash,TZS,0.0004,0,0,0
INV-0230,TRP-0230,CLT-059,2024-02-22,2024-04-07,1128.75,203.17,1331.92,Partially Paid,2024-04-10,Bank Transfer,TZS,0.0004,3,0,918.71
INV-0231,TRP-0231,CLT-006,2024-12-24,2025-02-07,106.56,19.18,125.74,Paid,2025-01-27,Check,TZS,0.0004,0,0,0
INV-0232,TRP-0232,CLT-069,2024-02-09,2024-02-24,135.74,24.43,160.17,Paid,2024-02-22,Mobile Money,TZS,0.0004,0,0,0
INV-0233,TRP-0233,CLT-030,2024-04-13,2024-05-28,2508.4,451.51,2959.91,Paid,2024-05-26,Bank Transfer,UGX,0.00027,0,125.42,0
INV-0234,TRP-0234,CLT-013,2024-05-02,2024-06-16,268.1,48.26,316.36,Paid,2024-06-18,Check,KES,0.0077,2,0,0
INV-0235,TRP-0235,CLT-075,2024-09-04,2024-10-19,875.1,157.52,1032.62,Paid,2024-10-06,Cash,KES,0.0077,0,0,0
INV-0236,TRP-0236,CLT-001,2024-02-25,2024-03-26,1502.0,270.36,1772.36,Paid,2024-03-18,Bank Transfer,KES,0.0077,0,0,0
INV-0237,TRP-0237,CLT-044,2024-03-01,2024-03-31,1035.72,186.43,1222.15,Paid,2024-04-05,Bank Transfer,TZS,0.0004,5,0,0
INV-0238,TRP-0238,CLT-059,2024-01-19,2024-03-04,410.4,73.87,484.27,Paid,2024-02-20,Cash,RWF,0.00077,0,0,0
INV-0239,TRP-0239,CLT-027,2024-03-27,2024-05-26,1156.54,208.18,1364.72,Paid,2024-05-02,Mobile Money,TZS,0.0004,0,0,0
INV-0240,TRP-0240,CLT-050,2024-10-21,2024-11-20,151.56,27.28,178.84,Paid,2024-11-19,Bank Transfer,RWF,0.00077,0,0,0
INV-0241,TRP-0241,CLT-025,2025-02-07,2025-02-22,3516.0,632.88,4148.88,Paid,2025-02-20,Check,KES,0.0077,0,175.8,0
INV-0242,TRP-0242,CLT-001,2024-06-30,2024-07-30,918.0,165.24,1083.24,Partially Paid,2024-08-05,Bank Transfer,UGX,0.00027,6,0,356.5
INV-0243,TRP-0243,CLT-022,2024-07-30,2024-09-13,394.56,71.02,465.58,Paid,2024-09-15,Cash,KES,0.0077,2,0,0
INV-0244,TRP-0244,CLT-075,2024-02-10,2024-03-26,2271.6,408.89,2680.49,Paid,2024-03-20,Cash,TZS,0.0004,0,113.58,0
INV-0245,TRP-0245,CLT-013,2024-04-29,2024-06-13,1035.72,186.43,1222.15,Partially Paid,2024-06-28,Bank Transfer,KES,0.0077,15,0,582.57
INV-0246,TRP-0246,CLT-069,2025-02-03,2025-02-18,444.6,80.03,524.63,Paid,2025-02-19,Bank Transfer,UGX,0.00027,1,0,0
INV-0247,TRP-0247,CLT-044,2024-08-29,2024-09-28,1579.25,284.26,1863.51,Paid,2024-09-28,Check,KES,0.0077,0,0,0
INV-0248,TRP-0248,CLT-023,2024-11-14,2024-12-14,300.78,54.14,354.92,Paid,2024-12-11,Check,ETB,0.018,0,0,0
INV-0249,TRP-0249,CLT-044,2024-11-30,2024-12-30,809.38,145.69,955.07,Paid,2024-12-20,Mobile Money,KES,0.0077,0,0,0
INV-0250,TRP-0250,CLT-022,2025-01-12,2025-02-26,116.64,21.0,137.64,Partially Paid,2025-02-26,Mobile Money,TZS,0.0004,0,0,68.92
INV-0251,TRP-0251,CLT-059,2024-03-15,2024-04-29,2537.15,456.69,2993.84,Paid,2024-04-16,Check,KES,0.0077,0,126.86,0
INV-0252,TRP-0252,CLT-027,2024-08-17,2024-10-16,434.52,78.21,512.73,Paid,2024-09-17,Mobile Money,TZS,0.0004,0,0,0
INV-0253,TRP-0253,CLT-020,2024-02-23,2024-04-23,1737.05,312.67,2049.72,Paid,2024-04-27,Bank Transfer,KES,0.0077,4,86.85,0
INV-0254,TRP-0254,CLT-006,2025-01-07,2025-02-21,247.8,44.6,292.4,Paid,2025-02-23,Bank Transfer,KES,0.0077,2,0,0
INV-0255,TRP-0255,CLT-023,2024-09-06,2024-10-06,671.4,120.85,792.25,Paid,2024-10-04,Cash,RWF,0.00077,0,0,0
INV-0256,TRP-0256,CLT-051,2025-02-02,2025-03-19,1685.6,303.41,1989.01,Paid,2025-03-13,Cash,RWF,0.00077,0,0,0
INV-0257,TRP-0257,CLT-006,2024-04-24,2024-06-08,565.65,101.82,667.47,Paid,2024-05-24,Bank Transfer,UGX,0.00027,0,0,0
INV-0258,TRP-0258,CLT-030,2024-01-28,2024-03-13,1504.8,270.86,1775.66,Unpaid,,,KES,0.0077,719,0,1775.66
INV-0259,TRP-0259,CLT-013,2024-07-24,2024-09-07,154.35,27.78,182.13,Paid,2024-08-22,Cash,KES,0.0077,0,0,0
INV-0260,TRP-0260,CLT-010,2024-10-06,2024-12-05,569.8,102.56,672.36,Paid,2024-11-28,Check,ETB,0.018,0,0,0
INV-0261,TRP-0261,CLT-056,2024-07-29,2024-08-13,1346.8,242.42,1589.22,Paid,2024-08-10,Bank Transfer,KES,0.0077,0,0,0
INV-0262,TRP-0262,CLT-002,2024-11-19,2025-01-03,283.6,51.05,334.65,Paid,2024-12-26,Bank Transfer,KES,0.0077,0,0,0
INV-0263,TRP-0263,CLT-035,2024-01-05,2024-01-20,863.85,155.49,1019.34,Paid,2024-01-19,Mobile Money,UGX,0.00027,0,0,0
INV-0264,TRP-0264,CLT-001,2024-03-01,2024-03-31,1262.88,227.32,1490.2,Paid,2024-03-20,Mobile Money,RWF,0.00077,0,0,0
INV-0265,TRP-0265,CLT-014,2024-04-17,2024-06-01,1170.0,210.6,1380.6,Paid,2024-05-20,Check,ETB,0.018,0,0,0
INV-0266,TRP-0266,CLT-037,2024-02-20,2024-03-06,608.0,109.44,717.44,Paid,2024-02-29,Cash,TZS,0.0004,0,0,0
INV-0267,TRP-0267,CLT-013,2024-05-12,2024-06-26,216.25,38.92,255.18,Unpaid,,,TZS,0.0004,614,0,255.18
INV-0268,TRP-0268,CLT-050,2024-09-02,2024-10-02,2122.8,382.1,2504.9,Paid,2024-09-28,Check,KES,0.0077,0,106.14,0
INV-0269,TRP-0269,CLT-042,2025-02-02,2025-03-19,616.56,110.98,727.54,Paid,2025-02-25,Mobile Money,UGX,0.00027,0,0,0
INV-0270,TRP-0270,CLT-016,2024-08-27,2024-10-11,1582.56,284.86,1867.42,Paid,2024-10-13,Mobile Money,UGX,0.00027,2,0,0
INV-0271,TRP-0271,CLT-044,2024-11-29,2024-12-29,484.0,87.12,571.12,Paid,2024-12-14,Bank Transfer,UGX,0.00027,0,0,0
INV-0272,TRP-0272,CLT-056,2025-01-13,2025-01-28,1372.35,247.02,1619.37,Paid,2025-01-26,Check,RWF,0.00077,0,0,0
INV-0273,TRP-0273,CLT-013,2024-08-02,2024-09-16,171.25,30.82,202.07,Partially Paid,2024-09-26,Bank Transfer,KES,0.0077,10,0,101.47
INV-0274,TRP-0274,CLT-025,2024-10-19,2024-11-03,4488.0,807.84,5295.84,Paid,2024-11-02,Check,TZS,0.0004,0,224.4,0
INV-0275,TRP-0275,CLT-036,2025-01-19,2025-02-18,5905.2,1062.94,6968.14,Paid,2025-02-06,Mobile Money,KES,0.0077,0,295.26,0
INV-0276,TRP-0276,CLT-072,2024-11-21,2024-12-06,460.0,82.8,542.8,Partially Paid,2024-12-20,Bank Transfer,KES,0.0077,14,0,315.27
INV-0277,TRP-0277,CLT-033,2024-05-15,2024-07-14,1498.68,269.76,1768.44,Paid,2024-06-17,Mobile Money,ETB,0.018,0,0,0
INV-0278,TRP-0278,CLT-055,2024-02-24,2024-03-10,8709.6,1567.73,10277.33,Paid,2024-03-13,Check,ETB,0.018,3,435.48,0
INV-0279,TRP-0279,CLT-077,2024-09-17,2024-11-01,1081.85,194.73,1276.58,Paid,2024-10-27,Bank Transfer,TZS,0.0004,0,0,0
INV-0280,TRP-0280,CLT-021,2024-03-27,2024-05-11,663.08,119.35,782.43,Paid,2024-04-19,Bank Transfer,KES,0.0077,0,0,0
INV-0281,TRP-0281,CLT-037,2024-12-24,2025-01-08,1662.36,299.22,1961.58,Paid,2025-01-07,Cash,ETB,0.018,0,0,0
INV-0282,TRP-0282,CLT-031,2025-01-29,2025-02-13,490.2,88.24,578.44,Partially Paid,2025-02-28,Mobile Money,KES,0.0077,15,0,401.94
INV-0283,TRP-0283,CLT-024,2024-09-05,2024-10-05,586.0,105.48,691.48,Paid,2024-10-06,Mobile Money,KES,0.0077,1,0,0
INV-0284,TRP-0284,CLT-048,2024-07-25,2024-09-23,616.7,111.01,727.71,Paid,2024-09-25,Bank Transfer,RWF,0.00077,2,0,0
INV-0285,TRP-0285,CLT-074,2024-12-31,2025-01-15,992.95,178.73,1171.68,Paid,2025-01-13,Mobile Money,KES,0.0077,0,0,0
INV-0286,TRP-0286,CLT-066,2024-05-31,2024-06-30,143.0,25.74,168.74,Paid,2024-07-01,Mobile Money,TZS,0.0004,1,0,0
INV-0287,TRP-0287,CLT-013,2024-12-20,2025-02-03,781.25,140.62,921.88,Paid,2025-01-13,Mobile Money,KES,0.0077,0,0,0
INV-0288,TRP-0288,CLT-059,2024-02-13,2024-03-29,85.0,15.3,100.3,Unpaid,,,ETB,0.018,703,0,100.3
INV-0289,TRP-0289,CLT-006,2024-07-30,2024-09-13,318.12,57.26,375.38,Paid,2024-09-16,Mobile Money,KES,0.0077,3,0,0
INV-0290,TRP-0290,CLT-026,2024-11-02,2024-12-02,182.76,32.9,215.66,Paid,2024-12-05,Check,TZS,0.0004,3,0,0
INV-0291,TRP-0291,CLT-026,2024-06-27,2024-07-27,544.56,98.02,642.58,Paid,2024-07-29,Cash,KES,0.0077,2,0,0
INV-0292,TRP-0292,CLT-014,2024-07-13,2024-08-27,1344.84,242.07,1586.91,Paid,2024-08-20,Mobile Money,KES,0.0077,0,0,0
INV-0293,TRP-0293,CLT-013,2024-11-23,2025-01-07,1193.92,214.91,1408.83,Paid,2024-12-19,Cash,KES,0.0077,0,0,0
INV-0294,TRP-0294,CLT-009,2024-08-05,2024-09-19,114.7,20.65,135.35,Paid,2024-09-17,Cash,TZS,0.0004,0,0,0
INV-0295,TRP-0295,CLT-047,2024-07-19,2024-08-18,524.88,94.48,619.36,Paid,2024-08-07,Check,TZS,0.0004,0,0,0
INV-0296,TRP-0296,CLT-053,2024-08-25,2024-10-09,604.26,108.77,713.03,Paid,2024-10-01,Mobile Money,UGX,0.00027,0,0,0
INV-0297,TRP-0297,CLT-051,2025-01-01,2025-02-15,2836.4,510.55,3346.95,Paid,2025-02-04,Mobile Money,TZS,0.0004,0,141.82,0
INV-0298,TRP-0298,CLT-066,2024-03-14,2024-04-13,1437.25,258.7,1695.95,Paid,2024-04-16,Check,RWF,0.00077,3,0,0
INV-0299,TRP-0299,CLT-010,2024-09-26,2024-11-25,1045.22,188.14,1233.36,Paid,2024-10-26,Mobile Money,KES,0.0077,0,0,0
INV-0300,TRP-0300,CLT-059,2024-03-17,2024-05-01,560.6,100.91,661.51,Paid,2024-04-30,Bank Transfer,KES,0.0077,0,0,0
INV-0301,TRP-0301,CLT-048,2024-02-06,2024-04-06,465.1,83.72,548.82,Paid,2024-03-23,Check,KES,0.0077,0,0,0
INV-0302,TRP-0302,CLT-056,2024-09-17,2024-10-02,631.8,113.72,745.52,Paid,2024-09-28,Cash,KES,0.0077,0,0,0
INV-0303,TRP-0303,CLT-013,2024-03-11,2024-04-25,74.0,13.32,87.32,Paid,2024-04-09,Cash,KES,0.0077,0,0,0
INV-0304,TRP-0304,CLT-002,2024-01-07,2024-02-21,129.3,23.27,152.57,Paid,2024-02-05,Cash,TZS,0.0004,0,0,0
INV-0305,TRP-0305,CLT-050,2024-10-16,2024-11-15,187.38,33.73,221.11,Partially Paid,2024-11-21,Mobile Money,KES,0.0077,6,0,147.29
INV-0306,TRP-0306,CLT-021,2024-02-26,2024-04-11,693.54,124.84,818.38,Unpaid,,,KES,0.0077,690,0,818.38
INV-0307,TRP-0307,CLT-027,2024-09-02,2024-11-01,817.08,147.07,964.15,Paid,2024-11-05,Mobile Money,TZS,0.0004,4,0,0
INV-0308,TRP-0308,CLT-003,2024-07-01,2024-07-16,221.1,39.8,260.9,Paid,2024-07-14,Mobile Money,RWF,0.00077,0,0,0
INV-0309,TRP-0309,CLT-008,2024-03-26,2024-05-25,266.28,47.93,314.21,Partially Paid,2024-05-25,Mobile Money,UGX,0.00027,0,0,161.43
INV-0310,TRP-0310,CLT-006,2025-02-03,2025-03-20,190.35,34.26,224.61,Paid,2025-03-22,Cash,RWF,0.00077,2,0,0
INV-0311,TRP-0311,CLT-013,2024-07-06,2024-08-20,608.1,109.46,717.56,Paid,2024-08-09,Cash,UGX,0.00027,0,0,0
INV-0312,TRP-0312,CLT-005,2024-09-22,2024-10-22,633.96,114.11,748.07,Paid,2024-10-20,Bank Transfer,KES,0.0077,0,0,0
INV-0313,TRP-0313,CLT-067,2025-01-20,2025-02-04,6100.8,1098.14,7198.94,Partially Paid,2025-02-08,Check,RWF,0.00077,4,0,2328.44
INV-0314,TRP-0314,CLT-031,2024-04-27,2024-05-12,439.5,79.11,518.61,Paid,2024-05-11,Bank Transfer,UGX,0.00027,0,0,0
INV-0315,TRP-0315,CLT-004,2024-06-11,2024-07-11,1219.9,219.58,1439.48,Paid,2024-07-03,Mobile Money,UGX,0.00027,0,0,0
INV-0316,TRP-0316,CLT-066,2024-04-14,2024-05-14,1164.8,209.66,1374.46,Paid,2024-05-08,Cash,RWF,0.00077,0,0,0
INV-0317,TRP-0317,CLT-003,2024-01-07,2024-01-22,858.24,154.48,1012.72,Paid,2024-01-22,Cash,RWF,0.00077,0,0,0
INV-0318,TRP-0318,CLT-051,2024-09-24,2024-11-08,824.7,148.45,973.15,Paid,2024-10-31,Check,KES,0.0077,0,0,0
INV-0319,TRP-0319,CLT-004,2024-03-25,2024-04-24,182.6,32.87,215.47,Paid,2024-04-09,Mobile Money,TZS,0.0004,0,0,0
INV-0320,TRP-0320,CLT-005,2024-04-27,2024-05-27,1255.14,225.93,1481.07,Paid,2024-05-19,Cash,TZS,0.0004,0,0,0
INV-0321,TRP-0321,CLT-020,2025-01-21,2025-03-22,393.6,70.85,464.45,Paid,2025-03-14,Mobile Money,KES,0.0077,0,0,0
INV-0322,TRP-0322,CLT-029,2024-10-25,2024-11-09,1410.0,253.8,1663.8,Paid,2024-11-03,Mobile Money,RWF,0.00077,0,0,0
INV-0323,TRP-0323,CLT-018,2024-11-20,2025-01-19,537.2,96.7,633.9,Paid,2024-12-29,Cash,TZS,0.0004,0,0,0
INV-0324,TRP-0324,CLT-026,2024-09-24,2024-10-24,334.4,60.19,394.59,Paid,2024-10-29,Bank Transfer,KES,0.0077,5,0,0
INV-0325,TRP-0325,CLT-007,2024-07-23,2024-09-21,1731.2,311.62,2042.82,Paid,2024-09-08,Bank Transfer,KES,0.0077,0,86.56,0
INV-0326,TRP-0326,CLT-069,2025-01-20,2025-02-04,1395.24,251.14,1646.38,Paid,2025-02-06,Bank Transfer,TZS,0.0004,2,0,0
INV-0327,TRP-0327,CLT-014,2024-11-12,2024-12-27,905.94,163.07,1069.01,Paid,2024-12-11,Cash,ETB,0.018,0,0,0
INV-0328,TRP-0328,CLT-019,2024-12-12,2025-01-11,1414.35,254.58,1668.93,Paid,2025-01-06,Bank Transfer,KES,0.0077,0,0,0
INV-0329,TRP-0329,CLT-018,2024-05-22,2024-07-21,1583.4,285.01,1868.41,Paid,2024-07-18,Bank Transfer,KES,0.0077,0,0,0
INV-0330,TRP-0330,CLT-006,2024-08-12,2024-09-26,1128.16,203.07,1331.23,Paid,2024-09-10,Mobile Money,KES,0.0077,0,0,0
INV-0331,TRP-0331,CLT-019,2024-10-15,2024-11-14,338.1,60.86,398.96,Paid,2024-11-15,Check,RWF,0.00077,1,0,0
INV-0332,TRP-0332,CLT-020,2024-10-23,2024-12-22,891.45,160.46,1051.91,Paid,2024-11-29,Check,KES,0.0077,0,0,0
INV-0333,TRP-0333,CLT-030,2024-06-18,2024-08-02,440.8,79.34,520.14,Unpaid,,,UGX,0.00027,577,0,520.14
INV-0334,TRP-0334,CLT-029,2024-02-17,2024-03-03,436.52,78.57,515.09,Paid,2024-02-29,Mobile Money,TZS,0.0004,0,0,0
INV-0335,TRP-0335,CLT-016,2024-06-03,2024-07-18,978.6,176.15,1154.75,Paid,2024-07-12,Cash,TZS,0.0004,0,0,0
INV-0336,TRP-0336,CLT-020,2024-02-14,2024-04-14,5374.8,967.46,6342.26,Paid,2024-03-20,Bank Transfer,ETB,0.018,0,268.74,0
INV-0337,TRP-0337,CLT-037,2024-10-20,2024-11-04,420.84,75.75,496.59,Paid,2024-11-08,Check,TZS,0.0004,4,0,0
INV-0338,TRP-0338,CLT-037,2024-10-05,2024-10-20,366.2,65.92,432.12,Paid,2024-10-14,Check,KES,0.0077,0,0,0
INV-0339,TRP-0339,CLT-002,2024-12-01,2025-01-15,608.52,109.53,718.05,Partially Paid,2025-01-29,Mobile Money,RWF,0.00077,14,0,265.11
INV-0340,TRP-0340,CLT-016,2024-07-28,2024-09-11,458.2,82.48,540.68,Paid,2024-08-22,Check,RWF,0.00077,0,0,0
INV-0341,TRP-0341,CLT-014,2024-09-13,2024-10-28,1688.96,304.01,1992.97,Paid,2024-10-14,Bank Transfer,KES,0.0077,0,0,0
INV-0342,TRP-0342,CLT-019,2024-11-23,2024-12-23,350.4,63.07,413.47,Paid,2024-12-26,Cash,KES,0.0077,3,0,0
INV-0343,TRP-0343,CLT-034,2024-11-15,2024-12-30,287.9,51.82,339.72,Paid,2024-12-10,Cash,KES,0.0077,0,0,0
INV-0344,TRP-0344,CLT-013,2024-05-30,2024-07-14,2210.0,397.8,2607.8,Paid,2024-07-06,Cash,KES,0.0077,0,110.5,0
INV-0345,TRP-0345,CLT-010,2024-09-10,2024-11-09,385.8,69.44,455.24,Paid,2024-10-28,Mobile Money,RWF,0.00077,0,0,0
INV-0346,TRP-0346,CLT-066,2024-08-13,2024-09-12,414.0,74.52,488.52,Paid,2024-09-09,Bank Transfer,KES,0.0077,0,0,0
INV-0347,TRP-0347,CLT-018,2024-10-02,2024-12-01,2480.8,446.54,2927.34,Paid,2024-11-14,Mobile Money,KES,0.0077,0,124.04,0
INV-0348,TRP-0348,CLT-013,2024-04-18,2024-06-02,445.8,80.24,526.04,Unpaid,,,UGX,0.00027,638,0,526.04
INV-0349,TRP-0349,CLT-025,2024-08-05,2024-08-20,257.04,46.27,303.31,Partially Paid,2024-08-21,Cash,UGX,0.00027,1,0,99.5
INV-0350,TRP-0350,CLT-044,2024-11-25,2024-12-25,394.32,70.98,465.3,Paid,2024-12-19,Bank Transfer,KES,0.0077,0,0,0
INV-0351,TRP-0351,CLT-005,2024-09-13,2024-10-13,397.5,71.55,469.05,Paid,2024-10-10,Cash,KES,0.0077,0,0,0
INV-0352,TRP-0352,CLT-030,2024-04-08,2024-05-23,482.88,86.92,569.8,Unpaid,,,UGX,0.00027,648,0,569.8
INV-0353,TRP-0353,CLT-001,2024-02-06,2024-03-07,1604.8,288.86,1893.66,Paid,2024-03-03,Mobile Money,UGX,0.00027,0,0,0
INV-0354,TRP-0354,CLT-040,2024-10-18,2024-12-17,1877.75,338.0,2215.74,Paid,2024-11-26,Check,RWF,0.00077,0,93.89,0
INV-0355,TRP-0355,CLT-051,2024-03-21,2024-05-05,1903.2,342.58,2245.78,Paid,2024-04-19,Check,TZS,0.0004,0,95.16,0
INV-0356,TRP-0356,CLT-033,2024-11-19,2025-01-18,186.66,33.6,220.26,Paid,2025-01-02,Bank Transfer,KES,0.0077,0,0,0
INV-0357,TRP-0357,CLT-035,2024-07-06,2024-07-21,609.0,109.62,718.62,Paid,2024-07-26,Check,TZS,0.0004,5,0,0
